This is a log file for AL01_192-168-0-1.log.
Generated on 2025-10-12 12:12:08.Sat Feb 18 13:03:48.478 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Wed Jun 18 09:08:48.091 2025 AL01 16789214 pr:7324V056.F 6 63 3 pr:BWTS38
Wed Jun 18 09:08:48.091 2025 AL01 16789214 pr:7324V058.F 6 63 3 pr:BWTS61
Wed Jun 18 09:08:48.091 2025 AL01 16789214 pr:7324V058.F 6 63 3 pr:BWTS60
Wed Jun 18 09:08:48.091 2025 AL01 16789214 pr:7324V058.F 6 63 3 pr:BWTS63
Wed Jun 18 09:08:48.091 2025 AL01 16789214 pr:7324V058.F 6 63 3 pr:BWTS62
Wed Jun 18 09:08:48.414 2025 AL01 16789214  0 0 0
Wed Jun 18 09:59:55.311 2025 AL01 16789222  0 0 0
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:li:BWTS_IN.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:li:BWTS_OUT.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_BALLON.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_CIPON.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_DBAON.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_NOSHUT.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_REMOTE.F 4 44 1
Wed Jun 18 10:14:38.520 2025 AL01 16789230 :e:pe:BWTS_SHD.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pe:BWTS_TREAT.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pe:BWTS_VLVLINE.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pe:BWTS_WARN.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pe:BWTS_WD.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_ACKALM.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_BALLON.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_BALLST.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_BALLSTL.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_BYPVLV.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_CIPON.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_CIPST.F 4 44 1
Wed Jun 18 10:14:38.521 2025 AL01 16789230 :e:pr:BWTS_CIPSTL.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_CLBYPS.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_DBAON.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_DBAST.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_DBASTL.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_FFV01.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_FLOW.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_ILBYPS.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_MODE1.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_MODE2.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_NOSHUT.F 4 44 1
Wed Jun 18 10:14:38.522 2025 AL01 16789230 :e:pr:BWTS_OPBYPS.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_OPBYPSL.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_POWER.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_PRESS.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_PULSE.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_REMOTE.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_SHD.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_STOP.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_TEMP.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_TREAT.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_UVINT.F 4 44 1
Wed Jun 18 10:14:38.523 2025 AL01 16789230 :e:pr:BWTS_VLVLINE.F 4 44 1
Wed Jun 18 10:14:38.524 2025 AL01 16789230 :e:pr:BWTS_WARN.F 4 44 1
Wed Jun 18 10:14:38.524 2025 AL01 16789230 :e:pr:BWTS_WD.F 4 44 1
Wed Jun 18 10:14:38.524 2025 AL01 16789230 :e:si:BWTS_ILBYPS.F 4 44 1
Wed Jun 18 10:14:40.739 2025 AL01 16789230 pr:BWTS_ILBYPS.F 6 56 3 pr:BWTS_ILBYPSL.F:OUT
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V051.F 6 56 3 pr:BWTS02
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V051.F 6 56 3 pr:BWTS01
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V051.F 6 56 3 pr:BWTS37
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V051.F 6 56 3 pr:BWTS36
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V052.F 6 56 3 pr:BWTS04
Wed Jun 18 10:14:40.741 2025 AL01 16789230 pr:7324V052.F 6 56 3 pr:BWTS03
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V052.F 6 56 3 pr:BWTS33
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V052.F 6 56 3 pr:BWTS32
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V053.F 6 56 3 pr:BWTS06
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V053.F 6 56 3 pr:BWTS05
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V053.F 6 56 3 pr:BWTS26
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V053.F 6 56 3 pr:BWTS25
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V054.F 6 56 3 pr:BWTS08
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V054.F 6 56 3 pr:BWTS07
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V054.F 6 56 3 pr:BWTS35
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V054.F 6 56 3 pr:BWTS34
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V055.F 6 56 3 pr:BWTS10
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V055.F 6 56 3 pr:BWTS09
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V055.F 6 56 3 pr:BWTS28
Wed Jun 18 10:14:40.742 2025 AL01 16789230 pr:7324V055.F 6 56 3 pr:BWTS27
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V057.F 6 56 3 pr:BWTS14
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V057.F 6 56 3 pr:BWTS13
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V057.F 6 56 3 pr:BWTS30
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V057.F 6 56 3 pr:BWTS29
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V058.F 6 56 3 pr:BWTS61
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V058.F 6 56 3 pr:BWTS60
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V058.F 6 56 3 pr:BWTS63
Wed Jun 18 10:14:40.743 2025 AL01 16789230 pr:7324V058.F 6 56 3 pr:BWTS62
Wed Jun 18 10:14:43.982 2025 AL01 16789230  0 0 0
Wed Jun 18 11:34:31.570 2025 AL01 16789244 :e:pr:BWTS_ILBYPSL.F 4 44 1
Wed Jun 18 11:34:32.925 2025 AL01 16789244  0 0 0
Wed Jun 18 12:12:20.436 2025 AL01 16789252  0 0 0
Wed Jun 18 12:15:46.003 2025 AL01 16789260  0 0 0
Wed Jun 18 12:43:04.762 2025 AL01 16789272  0 0 0
Wed Jun 18 16:13:57.828 2025 AL01 16789300  0 0 0
Wed Jun 18 16:17:49.838 2025 AL01 16789302  0 0 0
Thu Jun 19 06:58:11.302 2025 pget :  ONLINE ch: COM402 /485T /Term
Thu Jun 19 16:32:43.998 2025 AL01 16789414  0 0 0
Fri Jun 20 11:06:32.622 2025 AL01 16789418  0 0 0
Fri Jun 20 11:10:02.566 2025 AL01 16789426  0 0 0
Fri Jun 20 15:17:14.979 2025 pget : OFFLINE ch: COM402 /485T /Term
Fri Jun 20 15:17:15.130 2025 pget :  ONLINE ch: COM402 /485T /Term
Tue Aug 19 05:54:58.339 2025 pget : OFFLINE ch: COM402 /485T /Term
Tue Aug 19 05:55:07.898 2025 pget :  ONLINE ch: COM402 /485T /Term
Fri Sep 26 07:29:00.872 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:00.894 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:00.916 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:00.938 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:00.959 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:00.981 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.004 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.025 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.047 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.069 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.091 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.113 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.135 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.157 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.180 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.202 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.224 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.246 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.268 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.290 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.312 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.334 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.356 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.378 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.400 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.422 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.444 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.466 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.488 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.510 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.532 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.553 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.576 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.598 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.620 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.642 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.664 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.686 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.708 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.730 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.752 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:29:01.774 2025 ekSender: transmit to AP02r (3810c2c) fails (0x808f)
Fri Sep 26 07:45:05.118 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.140 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.162 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.184 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.206 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.227 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.249 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.271 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.294 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.316 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.338 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.360 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.382 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.404 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.426 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.448 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.470 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.492 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.514 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.536 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.558 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.580 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.602 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.624 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.646 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.668 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.690 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.711 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.733 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.755 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.777 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.829 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.881 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.933 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:05.985 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.037 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.089 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.141 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.193 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.245 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.297 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Fri Sep 26 07:45:06.349 2025 ekSender: transmit to AP02m (1810f2c) fails (0x808f)
Sat Sep 27 09:02:34.215 2025 pget : OFFLINE ch: COM402 /485T /Term
Sat Sep 27 09:08:03.603 2025 pget :  ONLINE ch: COM402 /485T /Term
Sat Sep 27 12:41:25.760 2025 pget : OFFLINE ch: COM402 /485T /Term
Sat Sep 27 12:41:25.910 2025 pget :  ONLINE ch: COM402 /485T /Term
Sat Sep 27 13:01:15.361 2025 psend: OFFLINE ch: COM402 /485T /Term
Sat Sep 27 13:15:40.907 2025 pget :  ONLINE ch: COM402 /485T /Term
Mon Sep 29 07:42:44.105 2025 pget : OFFLINE ch: COM402 /485T /Term
Mon Sep 29 07:42:44.256 2025 pget :  ONLINE ch: COM402 /485T /Term
**** Now the future log: ****
[2025-10-12 15:46:01] C:\Users\ADMINI~1\AppData\Local\Temp\1\_MEI321762\BsTool.exe -errlog AL01
Sat Feb 18 13:03:48.478 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:48.488 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:48.498 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:48.508 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:48.519 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:49.475 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:49.485 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:49.495 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:49.505 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:49.516 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:49.526 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:51.475 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:51.485 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:51.495 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:51.505 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:51.516 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:51.526 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:52.480 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:52.490 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:52.500 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:52.511 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:52.521 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:52.531 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:53.486 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:53.496 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:53.506 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:53.516 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:53.526 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:53.537 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:55.464 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:55.474 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:55.484 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:55.494 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:55.504 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:55.515 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:56.572 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:56.582 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:56.593 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:56.603 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:56.613 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:56.623 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:57.684 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:57.695 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:57.705 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:57.715 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:57.725 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:57.735 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:03:59.474 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:03:59.485 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:03:59.495 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:59.505 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:03:59.515 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:03:59.525 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:00.481 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:00.491 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:00.501 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:00.511 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:00.521 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:00.531 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:01.594 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:01.604 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:01.615 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:01.625 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:01.635 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
